1700,0.999900,553.507030,5328.437000,1704.644000,0,7
1400,0.999800,646.745455,4889.182000,1404.798000,0,7
1100,0.999800,780.351179,4365.544000,1104.986000,0,7
1000,0.999900,835.958659,4166.853000,1005.054000,0,7
900,0.999900,915.413639,3952.976000,905.140000,0,7
800,0.999800,1001.769937,3721.390000,805.224000,0,7
700,0.999900,1115.173731,3468.710000,705.317000,0,7
600,0.999800,1256.607077,3190.802000,605.409000,0,7
500,0.999800,1450.433563,2880.568000,505.537000,0,7
400,0.999800,1726.370068,2531.668000,405.679000,0,7
300,0.999600,2155.793677,2129.284000,305.853000,0,7
250,0.999600,2481.198828,1901.562000,255.967000,0,7
200,0.999500,2950.481143,1649.056000,206.104000,0,7
180,0.999100,3210.921366,1539.126000,186.173000,0,7
160,0.998700,3509.176285,1424.544000,166.257000,0,7
140,0.998400,3883.036812,1304.397000,146.357000,0,7
120,0.997600,4356.158642,1175.521000,126.453000,0,7
100,0.996800,5006.345142,1037.706000,106.599000,0,7
90,0.996100,5253.342963,965.915000,96.679000,0,7
80,0.995000,5919.618787,890.407000,86.762000,0,7
70,0.993100,6561.906916,812.036000,76.877000,0,7
60,0.989400,7341.310651,731.150000,67.041000,0,7
55,0.986200,7834.685074,688.624000,62.127000,0,7
50,0.982700,8353.934903,645.984000,57.233000,0,7
45,0.979000,9051.011164,601.992000,52.340000,0,7
40,0.973500,9777.619007,556.194000,47.491000,0,7
35,0.964800,10766.731695,509.271000,42.620000,0,7
30,0.953500,11975.376709,461.397000,37.808000,0,7
25,0.938200,13565.161951,412.697000,33.081000,0,7
20,0.913800,15493.417552,363.724000,28.480000,0,7
15,0.864300,18758.716237,309.795000,23.706000,0,7
10,0.781200,23802.721898,252.870000,18.862000,0,7
