1700,0.9858,36.4762
1400,0.9828,43.7895
1100,0.9786,55.3291
1000,0.9772,60.5808
900,0.9747,66.6377
800,0.9709,74.2342
700,0.9674,83.9607
600,0.9636,96.2486
500,0.9586,113.1
400,0.9522,137.711
300,0.9407,177.314
250,0.9327,207.163
200,0.9231,251.129
180,0.9174,274.367
160,0.9122,305.55
140,0.905,342.309
120,0.8978,388.498
100,0.8866,455.578
90,0.8783,497.693
80,0.8677,548.497
70,0.8564,618.781
60,0.8433,702.413
55,0.8332,755.471
50,0.8253,811.539
45,0.8142,895.311
40,0.8012,985.762
35,0.7807,1088.12
30,0.7585,1254.13
25,0.7303,1463.41
20,0.6858,1759.22
15,0.6177,2209.78
10,0.4972,2978.12
