1700,0.8117,22.4678
1400,0.809,27.0421
1100,0.8043,33.8332
1000,0.8027,36.9441
900,0.7998,40.6536
800,0.7964,45.264
700,0.7925,51.0413
600,0.7837,58.6551
500,0.7727,68.9504
400,0.7565,83.9557
300,0.7363,108.276
250,0.7179,127.081
200,0.6928,154.598
180,0.6792,169.533
160,0.6634,187.96
140,0.6435,211.636
120,0.6116,242.541
100,0.5717,285.357
90,0.5478,313.121
80,0.5206,347.759
70,0.482,391.998
60,0.4444,449.869
55,0.4224,486.877
50,0.4002,529.918
45,0.3676,582.683
40,0.3353,650.321
35,0.2985,732.868
30,0.2596,841.297
25,0.2141,992.607
20,0.167,1214.89
15,0.1146,1574.95
10,0.0651,2237.34
