1700,0.9983,20.6184
1400,0.9981,24.9715
1100,0.9975,31.4891
1000,0.9971,34.5307
900,0.997,38.0419
800,0.9965,42.1141
700,0.996,47.9654
600,0.9954,50.8612
500,0.9943,61.6908
400,0.9928,75.5613
300,0.9904,104.337
250,0.9873,124.367
200,0.9848,151.654
180,0.9831,166.395
160,0.9808,184.83
140,0.9768,208.083
120,0.9706,238.188
100,0.9631,279.328
90,0.9585,306.284
80,0.9539,339.363
70,0.9468,381.773
60,0.9404,436.521
55,0.9334,471.235
50,0.9257,510.788
45,0.9166,559.941
40,0.9044,620.61
35,0.8937,698.224
30,0.8777,801.695
25,0.847,941.339
20,0.809,1137.73
15,0.7523,1448.49
10,0.6499,2009.97
