1700,1.000000,52.339266,63115.541000,0.000000,0,0
1400,1.000000,54.470089,55242.179000,0.000000,0,0
1100,1.000000,66.931413,46695.138000,0.000000,0,0
1000,0.999900,79.396161,43666.676000,0.000000,0,0
900,0.999900,85.913995,40543.158000,0.000000,0,0
800,0.999900,93.808416,37286.544000,0.000000,0,0
700,0.999900,103.814024,33887.273000,0.000000,0,0
600,0.999900,116.675364,30317.186000,0.000000,0,0
500,0.999900,134.026488,26573.218000,0.000000,0,0
400,0.999700,158.845802,22566.047000,0.000000,0,0
300,0.999500,197.484600,18306.734000,0.000000,0,0
250,0.999100,227.276221,16008.221000,0.000000,0,0
200,0.998600,269.368116,13565.934000,0.000000,0,0
180,0.998200,292.032991,12542.220000,0.000000,0,0
160,0.997800,319.132781,11507.578000,0.000000,0,0
140,0.997200,353.900218,10423.555000,0.000000,0,0
120,0.996700,397.147625,9313.346000,0.000000,0,0
100,0.995300,454.718294,8164.177000,0.000000,0,0
90,0.994800,493.496311,7546.322000,0.000000,0,0
80,0.993900,538.852481,6924.101000,0.000000,0,0
70,0.992700,595.922772,6282.626000,0.000000,0,0
60,0.990300,666.516991,5632.565000,0.000000,0,0
55,0.988900,711.343987,5292.136000,0.000000,0,0
50,0.987600,762.147812,4941.770000,0.000000,0,0
45,0.985300,824.999716,4585.473000,0.000000,0,0
40,0.981800,898.605198,4224.422000,0.000000,0,0
35,0.978200,987.750546,3853.197000,0.000000,0,0
30,0.974500,1103.783116,3457.455000,0.000000,0,0
25,0.968400,1264.470936,3036.621000,0.000000,0,0
20,0.955700,1475.055610,2608.606000,0.000000,0,0
15,0.940000,1812.951996,2149.973000,0.000000,0,0
10,0.907300,2399.258224,1642.739000,0.000000,0,0
