1700,0.9998,58.671621919158774
1500,0.9998,64.70074971534659
1300,0.9998,71.28221651707466
1100,0.9998,77.53134287917635
1000,0.9997,79.70427410840584
900,0.9997,82.71359004700666
800,0.9997,83.6546777765217
700,0.9995,86.70592309440231
600,0.9995,91.6159284306477
500,0.9994,85.90750067231981
400,0.9992,88.57548401969325
300,0.999,87.22417354430931
250,0.9987,85.41259438588723
200,0.9983,87.5758996148088
180,0.9983,85.10655912174124
160,0.9975,91.30277416889967
140,0.9969,89.34364171476491
120,0.9961,86.05841646222093
100,0.9951,91.96771943362252
90,0.9953,92.5495795014318
80,0.9945,90.45920202865831
70,0.9944,91.51607338009799
60,0.9931,101.09694771774515
55,0.9926,96.06007272370161
50,0.9911,94.3004309986263
45,0.9903,94.07985212454884
40,0.9886,94.11036775392313
35,0.9869,89.12405394364053
30,0.984,97.15387122008728
25,0.9819,93.6385415985749
20,0.9769,90.41705974254693
15,0.9705,92.6043580329275
10,0.9608,93.90606778192301
