1700,0.9987,17.6133
1400,0.9986,23.2708
1100,0.9981,29.7445
1000,0.998,32.3826
900,0.998,35.1183
800,0.998,39.1518
700,0.9978,44.2437
600,0.9975,50.9809
500,0.9972,59.8482
400,0.9966,72.6316
300,0.9952,93.1553
250,0.9942,109.048
200,0.9922,132.201
180,0.9919,144.69
160,0.9914,160.058
140,0.991,179.334
120,0.9897,204.381
100,0.988,237.865
90,0.9869,259.432
80,0.9841,286.038
70,0.9787,319.415
60,0.9756,362.233
55,0.9734,388.89
50,0.9711,419.047
45,0.9667,456.539
40,0.9613,500.117
35,0.9541,555.281
30,0.9487,625.42
25,0.933,719.374
20,0.9103,849.271
15,0.8703,1046.12
10,0.7601,1390.9
