1700,0.9197,28.5959
1400,0.9169,34.7049
1100,0.9109,43.7981
1000,0.9088,47.9461
900,0.9059,53.0022
800,0.9025,59.1253
700,0.8982,66.8121
600,0.8926,77.0234
500,0.8844,90.6675
400,0.8727,110.285
300,0.8558,141.526
250,0.8436,165.352
200,0.8245,199.222
180,0.8142,217.912
160,0.8018,240.485
140,0.785,268.186
120,0.7684,304.78
100,0.7417,354.283
90,0.7268,385.58
80,0.7063,425.414
70,0.6814,474.167
60,0.65,539.232
55,0.6317,579.154
50,0.605,629.183
45,0.5777,687.92
40,0.5488,760.511
35,0.5135,851.467
30,0.4708,971.554
25,0.4256,1137.52
20,0.361,1376.84
15,0.2842,1749.83
10,0.1908,2428.29
