1700,0.9951,18.2756
1400,0.9947,22.2386
1100,0.9937,27.1842
1000,0.9932,30.0665
900,0.9924,33.0784
800,0.991,36.7157
700,0.99,39.6018
600,0.9891,47.8012
500,0.9881,56.1504
400,0.986,68.3878
300,0.9831,88.086
250,0.9806,103.334
200,0.9766,125.461
180,0.9751,137.345
160,0.9733,152.103
140,0.9706,170.899
120,0.9657,194.722
100,0.9596,212.396
90,0.9568,220.258
80,0.9528,248.545
70,0.9466,271.66
60,0.9402,338.492
55,0.9338,348.577
50,0.9267,360.488
45,0.9183,393.779
40,0.9081,432.77
35,0.8973,482.459
30,0.8821,546.394
25,0.8633,632.433
20,0.8257,749.193
15,0.7671,937.571
10,0.6671,1265.24
