1700,0.9997,21.3396
1400,0.9996,25.4287
1100,0.9994,31.4225
1000,0.9992,34.1541
900,0.9989,37.4281
800,0.9988,41.4174
700,0.9984,46.473
600,0.9982,53.0636
500,0.9969,58.816
400,0.9959,75.5637
300,0.9946,96.9546
250,0.9933,113.144
200,0.9913,136.81
180,0.9907,149.566
160,0.9902,165.424
140,0.9892,184.846
120,0.9883,210.558
100,0.9853,245.566
90,0.9842,268.052
80,0.9811,295.904
70,0.9782,330.502
60,0.9754,375.028
55,0.9737,402.764
50,0.9708,434.51
45,0.9667,472.771
40,0.9607,520.11
35,0.9542,576.171
30,0.9432,651.395
25,0.9268,747.997
20,0.9041,886.118
15,0.8598,1095.34
10,0.7578,1453.64
