1700,0.992900,95.150020,15347.828000,1716.819000,0,13
1400,0.990500,110.558151,12934.000000,1417.315000,0,13
1100,0.986400,138.446209,10465.200000,1118.125000,0,13
1000,0.985200,150.823220,9622.314000,1018.101000,0,13
900,0.983700,165.764271,8775.143000,918.450000,0,13
800,0.981500,184.318086,7919.757000,819.053000,0,13
700,0.978600,208.227683,7046.241000,719.181000,0,13
600,0.975400,238.960977,6164.480000,619.704000,0,13
500,0.970800,281.220623,5265.445000,520.239000,0,13
400,0.963800,341.514083,4346.764000,420.646000,0,13
300,0.953700,437.822094,3406.714000,321.455000,0,13
250,0.946500,510.448783,2928.093000,271.926000,0,13
200,0.935700,614.101274,2439.435000,222.502000,0,13
180,0.930600,666.784042,2245.475000,202.902000,0,13
160,0.923700,732.648112,2047.196000,183.142000,0,13
140,0.914600,812.582214,1847.451000,163.535000,0,13
120,0.902100,911.408665,1646.810000,144.066000,0,13
100,0.882300,1043.887276,1437.913000,123.973000,0,13
90,0.871100,1125.813758,1333.795000,114.134000,0,13
80,0.859500,1221.535729,1227.740000,104.177000,0,13
70,0.845500,1334.599776,1124.016000,94.487000,0,13
60,0.823800,1480.756470,1015.020000,84.392000,0,13
55,0.812500,1561.250663,960.142000,79.343000,0,13
50,0.797500,1662.535687,901.938000,74.061000,0,13
45,0.779000,1783.884193,842.976000,68.782000,0,13
40,0.756500,1914.498153,781.765000,63.273000,0,13
35,0.731500,2077.232959,723.840000,58.142000,0,13
30,0.699600,2273.543377,661.234000,52.597000,0,13
25,0.668600,2509.873107,602.741000,47.435000,0,13
20,0.607000,2842.912464,528.005000,41.016000,0,13
15,0.537600,3332.391355,450.765000,34.536000,0,13
10,0.423300,4175.650980,357.794000,26.969000,0,13
