1700,0.9691,76.2837
1400,0.9689,97.8118
1100,0.9685,138.961
1000,0.9684,153.229
900,0.9682,170.472
800,0.9679,191.789
700,0.9673,196.246
600,0.9665,216.601
500,0.9649,255.855
400,0.9623,312.801
300,0.9591,403.391
250,0.9554,474.131
200,0.9503,576.295
180,0.9483,631.449
160,0.9449,700.569
140,0.9406,788.177
120,0.9325,897.982
100,0.9227,1061.03
90,0.9179,1165.59
80,0.9111,1299.99
70,0.9024,1676.32
60,0.8881,1965.47
55,0.8807,2117.72
50,0.8712,2302.36
45,0.8612,2521.78
40,0.8467,2384.25
35,0.8274,2663.33
30,0.8017,3039.12
25,0.7701,3557.72
20,0.7246,4285.58
15,0.6591,5458.45
10,0.5379,7612.1
