1700,0.9859,87.2195
1400,0.9857,107.968
1100,0.9849,139.444
1000,0.9846,153.538
900,0.9841,171.185
800,0.9839,192.582
700,0.9833,219.195
600,0.9829,254.09
500,0.9814,301.29
400,0.9795,370.153
300,0.9752,481.119
250,0.9717,564.531
200,0.9676,690.889
180,0.9654,755.808
160,0.9623,838.65
140,0.9571,944.465
120,0.9517,1084.08
100,0.9438,1267.1
90,0.9373,1388.67
80,0.9304,1529.6
70,0.9181,1726.09
60,0.9075,1976.99
55,0.8987,2128.26
50,0.8857,2317.71
45,0.8729,2532.08
40,0.8576,2798.75
35,0.84,3149.19
30,0.8165,3589.58
25,0.7832,4186.54
20,0.737,5043.57
15,0.6738,6426.27
10,0.5539,8909.09
