1700,0.9983,163.087,15644.1,1705.99
1500,0.9982,181.29,14194.4,1506.14
1300,0.998,204.236,12702.6,1306.22
1100,0.9978,235.669,11153.2,1106.35
1000,0.9975,254.455,10357,1006.49
900,0.997,277.988,9536.26,906.554
800,0.9965,306.966,8695.3,806.616
700,0.9961,350.303,7827.21,706.723
600,0.9953,396.763,6928.93,606.898
500,0.9937,465.313,5998.6,507.247
400,0.990501,567.151,5030.39,407.35
300,0.984601,723.473,4001.18,307.658
250,0.979701,843.632,3463,257.85
200,0.973201,1020.6,2903.52,208.178
180,0.968801,1117.85,2671.01,188.314
160,0.964001,1243.57,2432.18,168.363
140,0.956601,1405.78,2191.35,148.688
120,0.946601,1600.45,1940.85,128.869
100,0.935001,1857.33,1686.51,109.263
90,0.927002,2061.04,1554.51,99.376
80,0.916002,2273.43,1422.47,89.655
70,0.901802,2526.04,1288.52,79.95
60,0.883901,2806.34,1150.32,70.122
55,0.874201,3009.4,1080.27,65.234
50,0.860702,3220.7,1010.05,60.45
45,0.845301,3607.34,939.547,55.695
40,0.825801,3906.37,866.742,50.815
35,0.8056,4283.41,791.835,45.952
30,0.7795,4764.9,718.579,41.175
25,0.7428,5333.27,641.947,36.384
20,0.6957,6143.15,558.992,31.372
15,0.6321,7346.57,476.032,26.309
10,0.5448,9391.09,385.458,21.042
