10,0.9108699999999624,1992.868291264006
20,0.9708999999999732,1415.4745375295793
40,0.9938899999999917,954.8423057000888
80,0.9988399999999985,564.1627100573639
160,0.9995399999999994,320.5242975610457
320,0.9996299999999994,154.94475249395686
640,0.9996499999999993,58.2152661023827
1280,0.9997599999999996,18.977198332701857
10,0.9108699999999624,1992.868291264006
20,0.9708999999999732,1415.4745375295793
40,0.9938899999999917,954.8423057000888
80,0.9988399999999985,564.1627100573639
160,0.9995399999999994,320.5242975610457
320,0.9996299999999994,154.94475249395686
640,0.9996499999999993,58.2152661023827
1280,0.9997599999999996,18.977198332701857
