1700,0.9998,356.004,9877,1696
1400,0.9998,424.59,8579,1398
1100,0.9996,527.894,7185,1100
1000,0.9993,576.672,6692,1001
900,0.9994,631.627,6183,901
800,0.9992,705.851,5657,802
700,0.9992,790.473,5112,702
600,0.9987,913.284,4542,603
500,0.998,1077.21,3946,503
400,0.9973,1319.47,3318,404
300,0.9949,1689.12,2643,304
250,0.9935,2003.38,2288,254
200,0.9899,2444.49,1915,205
180,0.9877,2687.61,1761,185
160,0.9854,2973.14,1602,165
140,0.9813,3325.01,1440,145
120,0.9753,3803.41,1273,125
100,0.9677,4436.95,1102,105
90,0.9613,4841.41,1014,95
80,0.9534,5308.72,925,86
70,0.944,5750.52,833,76
60,0.9306,6559.45,741,66
55,0.9226,7144.84,694,61
50,0.912,7631.16,648,56
45,0.8989,8280.24,599,52
40,0.8849,9019.94,550,47
35,0.8688,9917.49,502,42
30,0.85,10973.9,454,37
25,0.827,12388,404,33
20,0.785,14172,351,28
15,0.7272,16977.5,299,23
10,0.6409,21485.2,242,18
