10,0.992352698412688,627.2113992149868
20,0.9923826984126879,633.0643538137952
40,0.996692698412693,649.7067794916222
80,0.9988526984126971,623.2743617451048
160,0.999392698412698,611.9661943094042
320,0.999502698412698,541.3109086311085
640,0.9995126984126981,348.2063075283812
1280,0.9995126984126981,147.36901739472754
10,0.992352698412688,627.2113992149868
20,0.9923826984126879,633.0643538137952
40,0.996692698412693,649.7067794916222
80,0.9988526984126971,623.2743617451048
160,0.999392698412698,611.9661943094042
320,0.999502698412698,541.3109086311085
640,0.9995126984126981,348.2063075283812
1280,0.9995126984126981,147.36901739472754
