1700,0.999100,160.509513,18256.553000,1706.125000,0,7
1400,0.998500,192.446071,15483.360000,1406.344000,0,7
1100,0.998000,239.550557,12598.269000,1106.662000,0,7
1000,0.997600,261.940536,11606.343000,1006.753000,0,7
900,0.997400,287.831489,10596.384000,906.882000,0,7
800,0.996900,320.977561,9569.349000,807.047000,0,7
700,0.996500,362.928036,8517.663000,707.143000,0,7
600,0.995100,417.556213,7446.003000,607.344000,0,7
500,0.993100,494.382321,6346.462000,507.627000,0,7
400,0.991400,609.380569,5219.992000,407.978000,0,7
300,0.987400,786.306373,4056.302000,308.613000,0,7
250,0.985500,931.411053,3457.250000,258.869000,0,7
200,0.981600,1136.942000,2847.617000,209.211000,0,7
180,0.979300,1244.558278,2598.317000,189.371000,0,7
160,0.976500,1383.734976,2345.431000,169.433000,0,7
140,0.972900,1554.163508,2092.432000,149.689000,0,7
120,0.968800,1774.914366,1836.044000,129.917000,0,7
100,0.961600,2068.860910,1575.970000,110.197000,0,7
90,0.957100,2260.628988,1444.274000,100.385000,0,7
80,0.951100,2475.242433,1313.164000,90.677000,0,7
70,0.942800,2765.617060,1179.695000,80.861000,0,7
60,0.933400,3118.619373,1044.369000,71.063000,0,7
55,0.926900,3337.244361,977.347000,66.225000,0,7
50,0.920500,3580.571740,907.799000,61.246000,0,7
45,0.913000,3843.000546,840.479000,56.451000,0,7
40,0.905300,4197.427532,774.026000,51.745000,0,7
35,0.887800,4647.494188,701.313000,46.660000,0,7
30,0.871700,5150.714517,632.204000,41.839000,0,7
25,0.850200,5825.750056,562.292000,37.001000,0,7
20,0.819700,6674.454420,491.179000,32.131000,0,7
15,0.766600,7989.091886,416.466000,27.069000,0,7
10,0.681600,10019.437006,336.765000,21.738000,0,7
