1700,0.997500,58.065964,25886.272000,0.000000,0,0
1400,0.997100,74.619393,21998.048000,0.000000,0,0
1100,0.996300,93.347956,17970.561000,0.000000,0,0
1000,0.996200,101.315680,16596.540000,0.000000,0,0
900,0.995500,110.929652,15193.938000,0.000000,0,0
800,0.994400,125.388154,13764.858000,0.000000,0,0
700,0.993500,141.380956,12314.252000,0.000000,0,0
600,0.992700,161.327488,10832.172000,0.000000,0,0
500,0.990900,188.530363,9310.339000,0.000000,0,0
400,0.989000,228.141690,7736.679000,0.000000,0,0
300,0.983800,290.815202,6104.452000,0.000000,0,0
250,0.979100,339.759069,5254.240000,0.000000,0,0
200,0.974000,408.591262,4383.113000,0.000000,0,0
180,0.971300,446.454666,4029.444000,0.000000,0,0
160,0.966900,490.909644,3666.212000,0.000000,0,0
140,0.959800,547.493298,3293.426000,0.000000,0,0
120,0.954200,621.547023,2914.034000,0.000000,0,0
100,0.945700,718.712022,2532.324000,0.000000,0,0
90,0.941300,778.658989,2337.017000,0.000000,0,0
80,0.930600,857.125596,2138.273000,0.000000,0,0
70,0.917700,946.509807,1933.863000,0.000000,0,0
60,0.905700,1068.652690,1726.181000,0.000000,0,0
55,0.897800,1145.915882,1617.598000,0.000000,0,0
50,0.888300,1228.202606,1511.894000,0.000000,0,0
45,0.878400,1321.138054,1403.508000,0.000000,0,0
40,0.866400,1444.148751,1297.046000,0.000000,0,0
35,0.854600,1588.427820,1186.693000,0.000000,0,0
30,0.837100,1766.114184,1073.822000,0.000000,0,0
25,0.808400,2005.922941,954.705000,0.000000,0,0
20,0.777300,2322.571586,833.099000,0.000000,0,0
15,0.732100,2735.173941,708.794000,0.000000,0,0
10,0.658000,3519.908711,572.554000,0.000000,0,0
