1700,0.9429,33.6469
1400,0.9421,39.8148
1100,0.941,49.0468
1000,0.9403,53.2674
900,0.9394,58.2597
800,0.9382,64.4378
700,0.9371,72.2423
600,0.9348,82.3803
500,0.9315,96.1997
400,0.9267,115.791
300,0.9187,147.173
250,0.912,171.245
200,0.9014,205.646
180,0.8965,224.501
160,0.8902,246.7
140,0.8822,275.34
120,0.8705,311.493
100,0.8568,360.547
90,0.8484,391.829
80,0.8373,431.027
70,0.8215,478.275
60,0.8047,540.765
55,0.7937,577.512
50,0.779,623.83
45,0.7615,679.027
40,0.7422,745.308
35,0.7207,824.62
30,0.6907,930.121
25,0.6516,1070.14
20,0.5982,1274.6
15,0.5268,1582.07
10,0.4103,2148.01
