1700,0.9964,11.1727
1400,0.9958,12.7633
1100,0.9948,15.1166
1000,0.9941,16.4318
900,0.9932,17.5262
800,0.9918,19.1435
700,0.9903,21.1334
600,0.9881,23.6558
500,0.9858,27.0136
400,0.9812,31.5036
300,0.9734,38.6908
250,0.9655,44.508
200,0.9575,52.7899
180,0.9532,57.2914
160,0.9469,62.6787
140,0.9391,69.441
120,0.9287,78.3384
100,0.9132,90.2381
90,0.9033,98.0389
80,0.8924,107.695
70,0.8771,119.732
60,0.8619,135.365
55,0.8509,145.086
50,0.8387,156.548
45,0.8257,170.393
40,0.81,187.41
35,0.7824,208.664
30,0.7508,236.27
25,0.7119,273.256
20,0.6609,326.919
15,0.5893,410.707
10,0.473,563.375
