1700,0.999000,357.079337,16661.926000,1710.552000,0,0
1400,0.999200,420.244918,14361.803000,1410.567000,0,0
1100,0.999000,507.341140,11927.112000,1110.594000,0,0
1000,0.999000,551.770743,11073.888000,1010.597000,0,0
900,0.999300,594.705738,10200.571000,910.608000,0,0
800,0.998800,664.529179,9301.208000,810.626000,0,0
700,0.999000,745.335661,8374.207000,710.633000,0,0
600,0.998900,856.061775,7411.925000,610.654000,0,0
500,0.998800,1006.354090,6413.277000,510.715000,0,0
400,0.998500,1216.597984,5366.903000,410.761000,0,0
300,0.997400,1574.305900,4258.936000,310.886000,0,0
250,0.996300,1847.526894,3674.832000,260.918000,0,0
200,0.995200,2247.390191,3070.882000,211.071000,0,0
180,0.993300,2469.724243,2819.295000,191.104000,0,0
160,0.991400,2736.960782,2563.142000,171.164000,0,0
140,0.989400,3066.087665,2301.551000,151.248000,0,0
120,0.986100,3485.133929,2034.476000,131.358000,0,0
100,0.978000,4085.407303,1760.152000,111.535000,0,0
90,0.973300,4497.978282,1618.053000,101.539000,0,0
80,0.967300,4947.059121,1477.993000,91.788000,0,0
70,0.959300,5531.692877,1332.421000,81.899000,0,0
60,0.948600,6286.867488,1184.240000,72.054000,0,0
55,0.942200,7218.495686,1109.420000,67.180000,0,0
50,0.934800,7785.733742,1033.223000,62.279000,0,0
45,0.926000,8414.400614,958.440000,57.520000,0,0
40,0.913000,9201.730805,880.601000,52.622000,0,0
35,0.897400,10164.938942,805.176000,47.909000,0,0
30,0.878300,11418.121042,725.809000,43.078000,0,0
25,0.851700,13051.267598,647.176000,38.382000,0,0
20,0.815700,15156.851971,565.066000,33.603000,0,0
15,0.765200,18352.147802,480.069000,28.782000,0,0
10,0.688900,23346.681409,391.759000,23.929000,0,0
