1700,0.999503,93.719,15530,0
1400,0.999503,107.859,13971,0
1100,0.999503,126.82,12209,0
1000,0.999603,135.413,11558,0
900,0.999503,145.443,10872,0
800,0.999303,157.831,10143,0
700,0.999403,172.897,9365,0
600,0.999403,192.882,8523,0
500,0.999303,218.897,7611,0
400,0.998503,256.836,6601,0
300,0.997803,315.268,5466,0
250,0.997204,360.543,4835,0
200,0.995704,425.441,4144,0
180,0.995004,459.879,3849,0
160,0.994004,502.816,3543,0
140,0.992005,570.556,3220,0
120,0.989106,623.85,2880,0
100,0.984807,721.35,2523,0
90,0.982107,786.72,2334,0
80,0.977708,861.44,2140,0
70,0.968411,955.855,1938,0
60,0.959713,1079.44,1725,0
55,0.953114,1156.46,1616,0
50,0.946216,1251.35,1504,0
45,0.936818,1357.03,1392,0
40,0.925121,1477.37,1278,0
35,0.907925,1640.57,1156,0
30,0.89053,1848.34,1033,0
25,0.863536,2131.41,905,0
20,0.829744,2489.12,778,0
15,0.776058,3050.03,641,0
10,0.694777,3971.15,501,0
