1700,0.999703,94.695,29297,0
1400,0.999503,112.621,25205,0
1100,0.999403,139.411,20868,0
1000,0.999403,146.19,19364,0
900,0.999503,149.916,17825,0
800,0.999403,185.14,16229,0
700,0.999403,212.108,14585,0
600,0.999303,243.214,12895,0
500,0.999103,256.27,11133,0
400,0.998603,308.244,9294,0
300,0.998003,396.047,7356,0
250,0.997603,465.143,6340,0
200,0.996004,566.711,5279,0
180,0.995204,665.752,4841,0
160,0.994404,780.208,4401,0
140,0.993504,878.238,3945,0
120,0.991605,1003.76,3477,0
100,0.989305,1177.63,2997,0
90,0.988106,1288.74,2755,0
80,0.986206,1424.57,2510,0
70,0.983107,1593.5,2258,0
60,0.977308,1820.91,1996,0
55,0.975309,1960.43,1867,0
50,0.97101,2124.73,1730,0
45,0.968411,2320.95,1595,0
40,0.963312,2551.39,1457,0
35,0.956613,2847.79,1318,0
30,0.946816,3218.95,1177,0
25,0.935219,3690.33,1034,0
20,0.916123,4379.6,889,0
15,0.885631,5405.08,738,0
10,0.831044,7080,581,0
