1700,0.999800,30.248155,108688.787000,0.000000,0,0
1400,0.999700,34.595228,97128.468000,0.000000,0,0
1100,0.999700,42.012918,84654.468000,0.000000,0,0
1000,0.999800,44.766531,80111.916000,0.000000,0,0
900,0.999800,47.500919,75321.822000,0.000000,0,0
800,0.999900,51.846202,70314.239000,0.000000,0,0
700,0.999900,57.192701,65032.180000,0.000000,0,0
600,0.999800,63.783176,59313.447000,0.000000,0,0
500,0.999700,72.488564,53364.580000,0.000000,0,0
400,0.999600,85.140743,46608.909000,0.000000,0,0
300,0.999500,104.265598,39048.652000,0.000000,0,0
250,0.999600,119.473824,34730.262000,0.000000,0,0
200,0.999200,141.828964,29911.261000,0.000000,0,0
180,0.999300,153.098542,27796.480000,0.000000,0,0
160,0.999100,165.753448,25776.457000,0.000000,0,0
140,0.998400,174.245449,23706.489000,0.000000,0,0
120,0.997500,194.228270,21484.542000,0.000000,0,0
100,0.996200,221.185098,19107.154000,0.000000,0,0
90,0.995500,240.738683,17806.587000,0.000000,0,0
80,0.993800,263.091343,16439.666000,0.000000,0,0
70,0.992200,289.687420,15036.540000,0.000000,0,0
60,0.989800,323.303067,13622.502000,0.000000,0,0
55,0.987900,344.380205,12893.331000,0.000000,0,0
50,0.985600,369.753458,12098.481000,0.000000,0,0
45,0.982300,397.604692,11337.412000,0.000000,0,0
40,0.977700,434.479092,10460.404000,0.000000,0,0
35,0.971400,480.222402,9586.050000,0.000000,0,0
30,0.963800,537.148435,8650.802000,0.000000,0,0
25,0.953000,620.738832,7640.482000,0.000000,0,0
20,0.938900,734.589781,6593.222000,0.000000,0,0
15,0.910300,924.457025,5415.605000,0.000000,0,0
10,0.858200,1242.770688,4173.917000,0.000000,0,0
