10,0.9108699999999624,2001.2346255104471
10,0.9708999999999732,1135.1543960607098
10,0.9874599999999858,936.3886353609284
10,0.9938899999999917,752.6071848751777
10,0.9988399999999985,523.1598841837404
10,0.9995399999999994,303.70233963897465
20,0.9708999999999732,1393.5171264928806
20,0.9938899999999917,737.7627893756701
20,0.9978199999999965,586.5727181587135
20,0.9988399999999985,480.62665506386156
20,0.9995399999999994,294.39665910822583
40,0.9938899999999917,950.5320418033364
40,0.9988399999999985,444.1278947768066
40,0.9995499999999993,333.4515089717792
80,0.9988399999999985,578.583561530116
80,0.9995399999999994,247.61526121363158
160,0.9995399999999994,321.81055017244813
320,0.9996299999999994,154.1805834363718
640,0.9996499999999993,61.97307999715512
1280,0.9997599999999996,18.907185551745098
10,0.9108699999999624,2001.2346255104471
10,0.9708999999999732,1135.1543960607098
10,0.9874599999999858,936.3886353609284
10,0.9938899999999917,752.6071848751777
10,0.9988399999999985,523.1598841837404
10,0.9995399999999994,303.70233963897465
20,0.9708999999999732,1393.5171264928806
20,0.9938899999999917,737.7627893756701
20,0.9978199999999965,586.5727181587135
20,0.9988399999999985,480.62665506386156
20,0.9995399999999994,294.39665910822583
40,0.9938899999999917,950.5320418033364
40,0.9988399999999985,444.1278947768066
40,0.9995499999999993,333.4515089717792
80,0.9988399999999985,578.583561530116
80,0.9995399999999994,247.61526121363158
160,0.9995399999999994,321.81055017244813
320,0.9996299999999994,154.1805834363718
640,0.9996499999999993,61.97307999715512
1280,0.9997599999999996,18.907185551745098
