1700,0.9998199999999997,81.16507617578864,0,0
1400,0.9998099999999996,116.50434543322429,0,0
1100,0.9997799999999996,178.51792814902635,0,0
1000,0.9997699999999995,213.11614040152938,0,0
900,0.9997499999999996,258.01567025856394,0,0
800,0.9997099999999995,301.64161910204376,0,0
700,0.9996599999999993,387.6652956319157,0,0
600,0.9995399999999991,510.72319201995015,0,0
500,0.9993299999999986,675.591070750826,0,0
400,0.9988899999999976,953.3930079851447,0,0
300,0.9981299999999965,1452.6890792887355,0,0
250,0.9971199999999951,1934.4466587554116,0,0
200,0.9953899999999932,2547.48414694772,0,0
180,0.9944599999999917,2604.3766127538515,0,0
160,0.9932099999999907,2887.15100288529,0,0
140,0.9913999999999884,3360.383770634938,0,0
120,0.988329999999985,3959.392080071721,0,0
100,0.9834799999999819,4706.272566787143,0,0
90,0.9797899999999791,5571.710514692296,0,0
80,0.974809999999976,6462.725994115247,0,0
70,0.9684499999999722,7348.983981111992,0,0
60,0.9587099999999682,7906.954297572511,0,0
55,0.9525499999999664,8036.818761794959,0,0
50,0.945309999999966,8671.179184558894,0,0
45,0.936179999999966,9328.627692406239,0,0
40,0.9251599999999657,10209.123383672622,0,0
35,0.9104199999999669,10859.835167210957,0,0
30,0.8933099999999684,12206.345035034677,0,0
30,0.9596799999999688,6016.734317745469,0,0
25,0.8795299999999694,12671.91190608117,0,0
25,0.9517199999999683,6633.525692689796,0,0
20,0.8784499999999728,12757.67945079646,0,0
20,0.9507999999999691,6450.562345533763,0,0
15,0.8808099999999703,11217.499957208634,0,0
15,0.9529499999999674,6440.977495682524,0,0
10,0.8782499999999729,11105.911311136007,0,0
10,0.9507499999999691,6190.797044986888,0,0
