1700,0.9951,25.6788
1400,0.9945,31.4922
1100,0.9934,36.8813
1000,0.9923,39.0136
900,0.9919,44.0227
800,0.9904,47.1709
700,0.9891,52.1981
600,0.9879,58.289
500,0.9867,67.3993
400,0.9832,79.4565
300,0.9776,101.655
250,0.9736,113.696
200,0.968,135.346
180,0.9645,147.173
160,0.9601,161.372
140,0.9546,179.505
120,0.9458,202.111
100,0.9341,233.646
90,0.9264,253.588
80,0.9179,278.238
70,0.907,310.043
60,0.8947,351.033
55,0.8858,376.452
50,0.8753,406.323
45,0.8633,441.904
40,0.8471,487.754
35,0.8308,542.853
30,0.8072,616.87
25,0.7781,716.607
20,0.7389,861.75
15,0.6741,1088.83
10,0.574,1520.39
