1700,0.9909,26.0855
1400,0.9906,30.7122
1100,0.9897,37.3411
1000,0.9893,40.3481
900,0.9889,43.7201
800,0.9881,47.8126
700,0.9869,53.5201
600,0.9857,60.4667
500,0.9829,70.2948
400,0.9792,81.3572
300,0.9735,100.69
250,0.9691,116.285
200,0.9623,137.895
180,0.9595,148.396
160,0.9548,162.298
140,0.9495,178.879
120,0.9419,211.749
100,0.9308,239.903
90,0.926,251.893
80,0.9191,287.922
70,0.9077,327.626
60,0.8942,370.052
55,0.8854,397.325
50,0.8763,419.871
45,0.8641,436.124
40,0.8492,482.226
35,0.8295,536.706
30,0.806,608.423
25,0.7737,705.368
20,0.7323,845.512
15,0.6723,1066.61
10,0.5732,1483.13
