1700,0.9971,24.144
1400,0.9967,31.5944
1100,0.9958,39.3818
1000,0.9953,42.5074
900,0.995,46.1544
800,0.994,50.6091
700,0.9928,56.1432
600,0.9916,63.2833
500,0.9899,72.8233
400,0.9867,86.4592
300,0.9816,107.774
250,0.978,124.081
200,0.9729,147.535
180,0.9703,160.275
160,0.9661,175.31
140,0.9603,194.485
120,0.9537,219.856
100,0.942,253.432
90,0.9346,275.826
80,0.9277,302.512
70,0.9173,336.951
60,0.9068,380.953
55,0.8974,408.721
50,0.8885,440.925
45,0.8765,481.685
40,0.8614,529.615
35,0.8424,590.698
30,0.8212,671.662
25,0.7926,778.889
20,0.7513,933.506
15,0.6915,1185.22
10,0.5894,1652.74
