1700,0.994300,94.407407,16106.687000,1703.840000,0,9
1400,0.992700,110.391679,13925.822000,1404.023000,0,9
1100,0.990300,134.641429,11577.761000,1104.197000,0,9
1000,0.989100,145.284725,10747.201000,1004.299000,0,9
900,0.987400,158.699146,9891.151000,904.405000,0,9
800,0.986000,175.049699,9005.675000,804.499000,0,9
700,0.983600,196.383250,8088.215000,704.596000,0,9
600,0.980700,277.043551,7132.557000,604.757000,0,9
500,0.974900,348.751202,6133.683000,504.899000,0,9
400,0.968100,423.555036,5087.222000,405.214000,0,9
300,0.955400,546.529491,3980.728000,305.539000,0,9
250,0.944700,641.024111,3403.435000,255.732000,0,9
200,0.928700,784.300845,2805.577000,206.127000,0,9
180,0.920500,860.298918,2561.904000,186.353000,0,9
160,0.907900,951.763668,2312.835000,166.530000,0,9
140,0.895300,1071.693056,2060.339000,146.728000,0,9
120,0.877900,1228.405140,1806.039000,127.133000,0,9
100,0.855100,1436.302353,1545.998000,107.530000,0,9
90,0.839700,1569.662658,1415.463000,97.823000,0,9
80,0.822600,1735.901438,1285.000000,88.253000,0,9
70,0.801900,1937.287456,1152.494000,78.654000,0,9
60,0.776100,2195.665767,1016.470000,68.936000,0,9
55,0.762100,2354.038385,949.954000,64.187000,0,9
50,0.745400,2528.095190,882.524000,59.433000,0,9
45,0.724900,2719.814238,814.337000,54.650000,0,9
40,0.697300,3004.280183,744.885000,49.813000,0,9
35,0.669700,3324.819546,674.715000,44.940000,0,9
30,0.640100,3703.168884,606.728000,40.227000,0,9
25,0.608800,4203.670015,536.734000,35.448000,0,9
20,0.560900,4878.533969,462.585000,30.429000,0,9
15,0.503200,5843.892497,386.708000,25.350000,0,9
10,0.414200,7519.532663,303.824000,19.842000,0,9
