1700,0.9996,12.3406
1400,0.9991,14.8504
1100,0.9984,18.2222
1000,0.9981,19.7354
900,0.9977,21.5419
800,0.9972,23.7814
700,0.9969,26.5751
600,0.9968,30.1729
500,0.9961,35.0565
400,0.9945,42.0531
300,0.9925,53.1252
250,0.9911,61.5673
200,0.9866,73.7157
180,0.9834,80.2405
160,0.9797,88.1593
140,0.9765,94.1421
120,0.972,110.083
100,0.966,127.603
90,0.9605,138.637
80,0.9542,152.182
70,0.9469,169.086
60,0.9357,190.636
55,0.9303,203.951
50,0.9244,219.407
45,0.9145,237.967
40,0.9011,260.289
35,0.8824,287.986
30,0.8577,323.048
25,0.8254,368.824
20,0.7789,433.524
15,0.7042,531.541
10,0.5865,700.417
