1700,0.9881,23.8521
1400,0.9864,28.8564
1100,0.9838,36.3559
1000,0.9827,39.8145
900,0.9819,43.9786
800,0.9801,48.3531
700,0.9768,49.9888
600,0.9732,62.7104
500,0.9668,75.0021
400,0.9588,91.781
300,0.9452,118.899
250,0.9333,139.808
200,0.9082,170.391
180,0.8964,186.977
160,0.8846,207.526
140,0.8647,232.839
120,0.8388,265.94
100,0.804,310.663
90,0.7832,339.837
80,0.758,375.678
70,0.7279,420.623
60,0.6826,479.11
55,0.6608,515.319
50,0.6349,558.971
45,0.605,610.827
40,0.5689,673.081
35,0.5295,751.817
30,0.4776,853.95
25,0.4248,989.641
20,0.3645,1186.9
15,0.2877,1492.05
10,0.1965,2019.72
