1700,0.9988,10.5114
1400,0.9985,12.3835
1100,0.9979,15.1442
1000,0.9979,16.3641
900,0.9977,17.9675
800,0.9971,19.807
700,0.9962,22.1111
600,0.9955,25.0836
500,0.9947,29.1303
400,0.9937,35.0241
300,0.9912,44.4145
250,0.9887,51.4291
200,0.9842,61.6815
180,0.9817,67.2124
160,0.977,73.9986
140,0.9728,82.4682
120,0.9658,93.4233
100,0.9581,108.083
90,0.951,117.563
80,0.9441,129.35
70,0.936,143.818
60,0.9244,162.698
55,0.9162,174.321
50,0.9052,188.076
45,0.8921,204.661
40,0.8787,224.495
35,0.8585,248.586
30,0.8328,280.373
25,0.796,323.121
20,0.7486,382.786
15,0.6727,476.591
10,0.5305,639.183
