1700,0.9994,14.67
1400,0.9993,17.396
1100,0.9989,21.4458
1000,0.9988,23.2594
900,0.9987,25.4477
800,0.9984,28.1236
700,0.9979,31.4897
600,0.9972,35.835
500,0.9964,41.7754
400,0.9951,50.2795
300,0.9925,63.8071
250,0.9899,74.1274
200,0.9868,88.9056
180,0.9848,96.8908
160,0.9812,106.57
140,0.9789,118.657
120,0.9732,134.366
100,0.965,155.512
90,0.9597,169.212
80,0.9522,185.843
70,0.9437,206.155
60,0.933,232.716
55,0.9267,248.779
50,0.9198,267.858
45,0.9097,289.487
40,0.894,316.332
35,0.8798,348.899
30,0.8599,390.097
25,0.8311,443.758
20,0.7905,518.6
15,0.7259,627.317
10,0.616,811.129
