1700,0.9653,25.5738
1400,0.9625,29.0916
1100,0.959,35.7895
1000,0.9561,39.2294
900,0.9531,46.9429
800,0.9489,53.2522
700,0.9445,60.3058
600,0.9356,69.4885
500,0.925,82.1442
400,0.9098,100.492
300,0.8834,130.139
250,0.8634,152.767
200,0.8309,185.873
180,0.8115,203.84
160,0.7897,225.948
140,0.7566,253.975
120,0.72,290.552
100,0.6688,340.263
90,0.6402,372.841
80,0.6071,412.799
70,0.5679,461.83
60,0.5205,526.284
55,0.4959,567.467
50,0.4705,615.233
45,0.4434,673.202
40,0.4084,743.594
35,0.3694,830.381
30,0.3262,942.083
25,0.2818,1100.32
20,0.2274,1320.75
15,0.1757,1658.66
10,0.1221,2252.71
