1700,0.9996,35.1855
1400,0.9996,43.1372
1100,0.9995,55.2381
1000,0.9994,57.9879
900,0.9994,65.0343
800,0.9994,77.2364
700,0.9994,87.9069
600,0.9994,101.699
500,0.9993,120.666
400,0.9993,147.955
300,0.9986,191.216
250,0.9983,181.602
200,0.9975,218.31
180,0.9972,246.016
160,0.9959,273.282
140,0.9925,297.185
120,0.988,338.161
100,0.9838,392.518
90,0.9806,428.047
80,0.9747,474.557
70,0.9658,529.024
60,0.9579,601.41
55,0.9531,647.416
50,0.9456,699.439
45,0.9359,757.542
40,0.9234,837.566
35,0.9064,936.263
30,0.8874,1061.9
25,0.8646,1242.97
20,0.8271,1563.22
15,0.7679,2206.07
10,0.6642,2924.23
