1700,0.9999,36.401
1400,0.9999,46.0893
1100,0.9999,59.2033
1000,0.9999,65.1897
900,0.9999,72.4946
800,0.9999,78.4609
700,0.9998,92.2113
600,0.9998,106.507
500,0.9998,126.541
400,0.9996,155.132
300,0.9994,200.626
250,0.9992,235.049
200,0.9986,284.752
180,0.9984,311.659
160,0.9979,343.944
140,0.997,384.442
120,0.9953,438.013
100,0.9943,509.073
90,0.9938,556.475
80,0.9932,613.37
70,0.9907,683.08
60,0.9871,773.891
55,0.9857,830.964
50,0.983,897.149
45,0.9782,978.399
40,0.9727,1075.27
35,0.9658,1199.49
30,0.9575,1355.56
25,0.9407,1575.52
20,0.9144,1889.07
15,0.8745,2370.92
10,0.7916,3227.62
