1700,0.3607,165.03
1400,0.3607,165.487
1100,0.3607,165.436
1000,0.3607,165.249
900,0.3607,165.282
800,0.3607,166.175
700,0.3607,169.907
600,0.3607,176.756
500,0.3605,189.548
400,0.3587,213.476
300,0.3556,261.099
250,0.3524,302.398
200,0.3421,364.154
180,0.3392,397.382
160,0.3329,439.067
140,0.3253,491.444
120,0.3157,556.157
100,0.2988,648.544
90,0.2921,705.67
80,0.2848,777.874
70,0.2713,856.426
60,0.2573,982.718
55,0.2494,1054.35
50,0.2408,1130.04
45,0.2328,1236.28
40,0.2211,1359.34
35,0.2079,1512.25
30,0.189,1723.22
25,0.1678,1991.53
20,0.1485,2369.5
15,0.1187,2977.91
10,0.0772,4080.26
